date,bnkid,bnkid_remap,indicator,yearmonth,platformid,merchantnumber,merchantname,level1,level2,level3,element,buyrate,merchantbillingcode,merchantbillingcodename,revn_byrt_in,clientormerchant_in,volume,volume_factor,volume_cost,amount,amount_factor,amount_cost,amount_after_cost
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT VISA,9999,629999,FD_DERIVED_04_4,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS DISCOVER ACQUIRING,3521,623521,61KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT MASTERCARD,9998,629998,FD_DERIVED_05_1,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,1324DEBIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,11561DEBIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0781DEBIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,12B LETTER,12B LETTER,5727,625727,IDW-MT-00054_C,12B LETTER,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - OPT BLUE,5714,625714,53143CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,0,0,0,0,-0.002,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT DISCOVER ACQ,9998,629998,FD_DERIVED_05_61,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,0994CREDIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0121CREDIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,0994CREDIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS VISA,3521,623521,4KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT AMEX OPT BLUE,9999,629999,FD_DERIVED_04_43,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,ACH REJECT FEE,ACH REJECT FEE,5113,625113,IDW-MT-00064_C,ACH REJECT FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,AMEX OPT BLUE INDUSTRY FEES,AXB PSF RESTAURANT,6058,626054,53143CREDIT,AXB PSF RESTAURANT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS AMERICAN EXPRESS BLUE,3521,623521,43KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0781DEBIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS MASTERCARD,3521,623521,1KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,1324DEBIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0121CREDIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,MERCHANT ACCOUNT ON FILE,MERCHANT ACCOUNT ON FILE,5700,625700,FD_DERIVED_01,MERCHANT ACCOUNT ON FILE,EXPENSE,M,1,0,0,-5,0,0,-5
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - OPT BLUE,5714,615714,53143CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,0,0,0,0,-0.002,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT VISA,9998,629998,FD_DERIVED_05_4,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT MASTERCARD,9999,629999,FD_DERIVED_04_1,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT AMEX OPT BLUE,9998,629998,FD_DERIVED_05_43,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT DISCOVER ACQ,9999,629999,FD_DERIVED_04_61,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001608,CHARLIE`S FISH FRY,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0121CREDIT,MASTERCARD,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,0994CREDIT,VISA,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11561DEBIT,DISCOVER ACQUIRING,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11461CREDIT,DISCOVER ACQUIRING,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,1324DEBIT,VISA,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0781DEBIT,MASTERCARD,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - AMERICAN EXPRESS OPT BLUE,0000,,53143CREDIT,AMERICAN EXPRESS OPT BLUE,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,MC BIN ICA,MC BIN ICA,,,CSTMSTBI103_I,MC BIN ICA,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,DISCOVER AUTH FEE,DISCOVER AUTH FEE,,,DSCAUTH6103_I,DISC AUTH FEE,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,MC KILOBYTE FEE AMOUNT,MC KILOBYTE FEE AMOUNT,,,MSTKILOB103_I,MC KILOBYTE FEE,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,VISA BIN ICA,VISA BIN ICA,,,CSTVSABI404_I,VISA BIN ICA,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,AMEX ACQR TRANSACTION FEE,AMEX ACQR TRANSACTION FEE,,,AMXACQTN4303_I,AMEX ACQR TRANSACTION FEE,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,KILOBYTE AUTH FEE US,KILOBYTE AUTH FEE US,,,MSTKBAUS103_I,KILOBYTE AUTH FEE US,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,MC LOCATION FEE,MC LOCATION FEE,,,MSTLCTNF103_I,LOCATION FEE,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,INTRNTL RETURN FEE DB,INTRNTL RETURN FEE DB,,,VSAIAPFD404_I,INTRNTL RETURN FEE DB,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,INTRNTL RETURN FEE CR,INTRNTL RETURN FEE CR,,,VSAIAPFC403_I,INTRNTL RETURN FEE CR,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,PCI NON VALIDATION FINE,NON-RECEIPT OF PCI VALIDATION FINE,,,MRCPCINC-201_I,START PCI NVF,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS VISA,,,VSADADBT404_I,DB DUES AND ASSESS,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,AMEX OPT BLUE NETWORK FEE,AMEX OPT BLUE NETWORK FEE,,,AMXNTWRK4303_I,AMEX OPT BLUE NETWORK FEE,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,VISA BIN ICA,VISA BIN ICA,,,CSTVSABI403_I,VISA BIN ICA,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,VISA FILE TRANSMISSION FEE,VISA FILE TRANSMISSION FEE,,,VSAFLTMF403_I,FILE TRANSMISSION FEE,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,ACQ PROC FEE AUTH RVSL DB,ACQ PROC FEE AUTH RVSL DB,,,VSAAPFDR404_I,ACQ PROC FEE AUTH RVSL DB,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,MC BIN ICA,MC BIN ICA,,,CSTMSTBI104_I,MC BIN ICA,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PASS-THRU REVENUE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS VISA,,,VSADACRD403_I,CR DUES AND ASSESS,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING REVENUE,CLIENT DEFINED MFC,ANNUAL01 09900,,,CST01009-201_I,ANNUAL01 09900,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING REVENUE,ACH REJECT FEE,ACH REJECT FEE AMOUNT,,,IDW-MT-00064_I,ACH REJECT FEE AMOUNT,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,5230722901001608,CHARLIE`S FISH FRY,PROCESSING REVENUE,12B LETTER,12B LETTER,,,IDW-MT-00054_I,12B LETTER CHARGE/COST AMOUNT,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0781DEBIT,MASTERCARD,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0121CREDIT,MASTERCARD,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11461CREDIT,DISCOVER ACQUIRING,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11561DEBIT,DISCOVER ACQUIRING,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,0994CREDIT,VISA,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,1324DEBIT,VISA,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,5230722901001608,CHARLIE`S FISH FRY,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - AMERICAN EXPRESS OPT BLUE,0000,,53143CREDIT,AMERICAN EXPRESS OPT BLUE,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,MC LOCATION FEE,MC LOCATION FEE,,820001,MSTLCTNF103_E,LOCATION FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,NVR APPRV REATTMPT DOM US,NVR APPRV REATTMPT DOM US,,820001,VSANADUS403_E,NVR APPRV REATTMPT DOM US,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,DISCOVER AUTH FEE,DISCOVER AUTH FEE,,,DSCAUTH6103_E,DISC AUTH FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,INTRNTL RETURN FEE DB,INTRNTL RETURN FEE DB,,820001,VSAIAPFD404_E,INTRNTL RETURN FEE DB,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,DISPUTE CASE FEE,MC DISPUTE CASE FEE,,,MRCMCDMS103_E,MC DISPUTE CASE FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,ACQ PROC FEE AUTH RVSL DB,ACQ PROC FEE AUTH RVSL DB,,820001,VSAAPFDR404_E,ACQ PROC FEE AUTH RVSL DB,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,VISA FILE TRANSMISSION FEE,VISA FILE TRANSMISSION FEE,,,VSAFLTMF403_E,FILE TRANSMISSION FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,KILOBYTE AUTH FEE US,KILOBYTE AUTH FEE US,,820001,MSTKBAUS103_E,KILOBYTE AUTH FEE US,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,DIGITAL INVESTMENT FEE,MC DIGITAL INVESTMENT FEE,,,DSCDGINV6103_E,DIGITAL INVESTMENT FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,MC LICENSE FEE,MC LICENSE FEE,,820012,FD_DERIVED_05_1,MC LICENSE FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,INTRNTL RETURN FEE CR,INTRNTL RETURN FEE CR,,820001,VSAIAPFC403_E,INTRNTL RETURN FEE CR,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,AMEX OPT BLUE NETWORK FEE,AMEX OPT BLUE NETWORK FEE,,820001,AMXNTWRK4303_E,AMEX OPT BLUE NETWORK FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,MC KILOBYTE FEE AMOUNT,MC KILOBYTE FEE AMOUNT,,,MSTKILOB103_E,MC KILOBYTE FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,DISPUTE IMAGE FEE,MC DISPUTE IMAGE FEE,,,MRCMCDIM103_E,MC DISPUTE IMAGE FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,VISA ACQ DB VOUCHER,VISA ACQ DB VOUCHER,,,VSAADPRD404_E,ACQ DATA PROC RTN D,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,AMEX ACQR TRANSACTION FEE,AMEX ACQR TRANSACTION FEE,,820001,AMXACQTN4303_E,AMEX ACQR TRANSACTION FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PASS-THRU EXPENSE,ACQ PROC FEE AUTH RVSL CR,ACQ PROC FEE AUTH RVSL CR,,820001,VSAAPFCR403_E,ACQ PROC FEE AUTH RVSL CR,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT DISCOVER ACQ,9998,629998,FD_DERIVED_05_61,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT VISA,9999,629999,FD_DERIVED_04_4,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,11561DEBIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001616,BELLEVILLE PIZZA AND RESTAURAN,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,0994CREDIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
